# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
PWY-6505	4189.561904768357	5740.82717512678	3283.485179867468	1416.558653119501	3433.4913635510593	705.8974957705409	316.27580270193056	672.6680166913171	576.4793400954301	1446.7264882214536	1042.5922111449877	798.8330301222263	3010.1673341137794	789.1613925648446	800.939763235215	449.7518202635042	1177.2635507756718	610.7692580106811	676.9768291311565	408.71614166934853	652.1187133671962	617.9190005976739	451.80919787868635	1974.4773814095731	5341.74680037534	3279.9686111667534	1259.5687336241444	1987.3217372674244	4933.062044698666	1884.6421035878031	3941.52692227442	500.5918468133425	3520.4698004050447	2780.0634633069617	6989.20350751667	2292.6110011396163	3495.6110664680723	2677.711416383597	2297.399212958242	3241.368009392325	2309.908895064762	1857.474490978083	9691.088577595323	2942.8683344612937	644.0830818174287	306.69104949194775	5263.357216755524	5973.541987178178	3647.55232252078	1914.1394893572863
PWY-6507	31407.12963576686	31089.42270853109	19880.939035244715	25272.555879641397	65161.14058845079	32664.676123040113	34399.62348690122	22288.547480548885	20961.200611324348	40656.79844630556	44580.794328839904	19687.29486926682	29913.289110518697	24172.848962743996	37857.647284172235	26994.45150150354	44072.348264423	35380.930027371054	22490.623550910834	23517.23466994702	36231.97459676288	37857.607841783334	23170.94936677294	107128.70072942298	32647.508056517767	18592.969789773037	32200.990638634892	28102.88344720658	70498.03272425866	47519.61390135421	54280.214207975085	19205.637369479373	44567.86067696505	29776.8169348755	34955.95901504608	30262.600130583593	37151.558523714026	28069.578109516067	43968.35511293445	64874.819462935004	40440.47826781947	35269.7250719294	38434.61246617851	24114.55535126979	34206.11149273197	9754.173506264731	29987.44020384735	30757.23709655681	53622.608004981965	42202.04428469083
PWY-6519	103971.70072198678	104039.23219855555	82526.82972889174	72516.41728193735	110548.3953197261	60957.72797719163	49316.311757798605	38124.18872979945	33789.16534244659	76282.5939198376	73307.941236039	36007.61709816195	65836.38133774797	51822.17681279416	113233.5953950109	38855.003372509294	59829.89186940988	55464.73757185937	34394.261817767045	39720.630911835164	51303.58353874983	53556.18624138978	41599.13234539354	299918.3465284395	107168.3111008463	56691.11619448864	61569.60946579002	60244.65040966162	117727.26174270337	90528.87103285003	116493.43388379052	37118.78097543758	99775.71504268094	84590.43106206931	150425.93901752122	96281.37245697778	98648.33023389391	71665.61429564981	75474.66178056835	123215.72267529884	81121.2561024754	72862.1610938853	102809.4296138019	65821.91561538562	77219.07177015107	17906.51959601349	66367.3889180792	85394.77419997452	94827.12306815991	67379.44563158187
PWY-6545	68217.10784919732	132304.92952809218	86677.16665741106	102179.93506006514	69924.92550697541	144488.45287102612	94981.37358358628	128030.63563224951	116188.9681601882	93564.55989871277	135660.7666756452	99848.09779416799	85580.53117571339	120171.69758128516	110906.30385166596	81924.24970224762	56973.93898094347	76713.23692901913	79111.69794622679	66183.80943249931	129713.64070562148	106372.34883535441	81473.65424413107	328462.77539893484	107630.60188606984	83219.22755659647	128199.8978356536	129146.9078660927	54724.66744928259	63161.53961694883	112152.0485634135	63676.53706938598	78757.06858063613	89203.86939917396	170143.3755224322	142972.02813525562	88982.39866990139	100931.4931203107	89339.65926915397	85010.32756744158	95999.75324654282	85578.10721851539	90367.45379053486	107985.4388724478	136000.63846015104	44557.12455723583	58651.66789754859	100766.40281371566	116155.91327810494	87304.08606280088
PWY-6562	4110.481849067166	3663.522584130597	2472.2720108651138	3216.8760921322646	10532.42507788206	4768.641300880592	5351.877033604067	3254.100314023878	2738.4400463361817	6194.84150953467	6741.699078349817	2669.201639727666	3712.2059410528464	3449.6215549332774	5409.470575292518	3780.5643492929485	6658.023623712145	8606.76472941262	3312.470842288695	5068.433081180103	5188.811069417521	5579.2659783616755	3226.9693066106624	34409.7173550492	4659.69130114835	2408.7278734829656	4611.063258701671	3978.2227056603574	12116.92350125575	6710.146123351529	7645.737655504921	5046.941284861674	6879.751791888849	4733.1685134465015	7567.148658096964	12558.721377157186	6158.124613018524	4120.253990227652	6484.884768219611	11087.408417503879	6742.750575146741	5202.412482397693	5378.903560044005	3581.8238560091067	5607.30039222162	1493.9463905927887	5294.978053828589	5490.82493194907	7685.518840259534	6305.269910302549
PWY-6572	1625.3612588051478	1784.6025733140714	991.68420425295	1309.3567179887282	4571.175919607995	2308.4239352379623	2228.023111179346	1529.3266283739006	1636.8515347209966	3061.9780936173684	2906.1425491109503	1312.9333106031145	1800.2848934340116	1453.6170637867635	2106.841587279522	1645.3707859099356	2719.6896343276626	2111.895485078605	1470.6291726324857	1897.985782838228	2205.8776357512947	3031.500274262312	1490.5730853897978	6637.5336520314695	2250.340085023678	1079.2960086805624	2091.4228398841237	1683.0880935753914	4780.094236068736	2869.0109926718987	3211.8110720711893	1255.4877575296146	2964.6617642413257	2070.338860026594	2455.3711320983944	2065.6892436665	1976.0151887008603	1568.5968514614817	2747.623911036278	4347.074715503049	2764.335559860157	2238.431323173154	2226.2906872440153	1189.903650459113	2094.3963845212697	611.3554059246533	1804.2499119177141	1873.546774686383	3072.421531278363	2463.8835499718803
PWY-6581	119.1409826785035	0.0	3.951256578391917	0.0	4.9739107616397895	0.0	0.0	0.0	5.835002119413557	33.47128469393307	5.937555419801889	0.0	2.9692390037806744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.845311207935795	0.0	0.0	4.93578934374953	0.0	0.0	0.0	0.0	0.0	11.721877651728716	13.729408068247817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	6477.555249581434	9838.787468057219	10354.840854548498	4989.337875377382	9107.704263081165	6959.989211585553	9849.891851293882	3048.8174561344777	2664.5156890064377	4990.176942790207	5600.0396398257335	2421.302979213348	5835.939895591124	4317.9082366741095	6367.218038437541	3025.612265145455	15373.686368517898	14045.952329108793	9760.240496087548	5137.539247487746	4300.062475287175	4641.777441137925	2951.483421842648	13783.864657774122	7777.122364018843	5483.587762538351	5115.751964785716	4086.2752139606714	7745.030909895175	5294.665911525043	8785.729783625657	10677.633878220395	7223.388149901103	4942.48643130282	6913.991280606779	6544.108733770265	12856.114040534881	14189.945114553868	8155.165439497708	16769.207548356026	11462.857262608073	7466.739808334481	16424.74959497328	9652.378265135858	9932.036061911931	1475.5033553802016	8249.6364998278	9699.747241445806	11079.542679221882	6276.734798841557
PWY-6590	10786.61756037853	26263.111200622578	26355.15679569373	20166.263040885122	20832.791339638796	31644.74377711218	32538.041776373484	29173.67950496921	25563.265728714734	20964.424379495293	31312.1509478547	18655.456556044406	19036.25771396907	25254.34810264325	32053.29786248623	22102.794449459656	25023.749196425353	39978.77542707501	28109.337228288266	17364.77388128816	35055.03631197258	34001.13303916241	22688.59901600263	105671.97013185853	17301.140069902216	14308.904501419429	22698.774695681128	21265.162938630994	18318.925768478173	15219.290554656718	20092.23525057474	23862.867127228732	19668.457396895454	15022.027302963927	34472.54729885472	44716.46174392091	15034.147233324104	15212.901528704762	23931.29321345096	21549.93659822772	16796.723719307247	16087.831250315516	17605.669216145478	14940.050473432171	30774.307706202268	13114.299772342956	11034.09618004008	16142.54687443571	24126.417517604026	23770.394239337773
PWY-6608	105632.56260914664	114626.51618753327	80827.70588073162	81554.96011912872	124234.89268873485	85127.21091911195	75477.97276836401	67406.49198425548	60467.86423987496	85944.80518638282	98101.82865685203	55116.13857151164	84385.5804930153	72014.01517483841	100832.3058152877	58078.822687968976	74574.32827867342	85179.02229818479	53674.96303820489	49881.38203247203	84250.21658585961	75290.52611405276	54684.14528515473	321155.68832913396	130349.41520958403	67741.06592336716	82816.48604187154	81970.83821376001	121484.96713641839	89469.22604800065	118163.66205882828	46219.18432999868	112984.52565777655	84956.88799221565	162930.27386930617	107268.75693932179	125543.48083204501	104860.42489993629	98102.51045445637	158172.46172170195	110215.13712454287	90243.10983631625	131719.60008117036	95750.7657125028	113458.5204012017	26010.534470930535	90552.3707360946	111952.9947701985	127129.51138295903	85795.35395854009
PWY-6609	113896.80217546686	142919.09147573137	101672.82920954181	116797.2763978699	134801.21454905017	136667.39180486265	111769.70753590378	108711.5684408205	106141.50952814889	114692.38268376901	144020.85958776518	94718.23511655242	106005.47850514075	109743.42399468727	138232.68921035944	86984.70000294913	101027.71890647459	110342.33918198792	79235.08361842998	54289.41974060582	131974.06087353107	117138.37907668995	83162.51561826728	407024.5180736766	138255.79353350593	87894.49653003036	136811.78399532626	130261.85555005168	134811.3899376555	109116.32871845852	146881.18363921408	70118.94883994915	125388.12107434314	102986.65240434733	168100.21352377938	124024.68178687352	137098.98709396398	118362.98094237302	113411.97240876414	161624.16531319724	133445.54011003693	111664.67189054163	126668.36661499157	115674.28090714323	144219.27294967294	40422.135287854144	97707.56832598636	127414.59309997785	153676.62838343543	114429.04605478013
PWY-6612	125677.02095766214	126752.49932448805	99568.7567455681	91280.51563212907	122053.57423900295	95106.6210287633	80833.59426961251	63756.356415049224	62831.00541211673	100017.29977417257	108480.9147310012	59570.135678244376	84410.5773144991	79402.79488772948	137725.94762922227	60915.15957517806	76969.52522707504	83963.03288560582	57908.8182939	54031.84538924852	87838.23160832313	86158.78189250441	63302.451424092986	368913.1945763659	141183.11162934446	73726.94465251129	90095.40476739423	88539.67747407185	125780.69327607876	103495.52822627098	135066.94198136253	53337.665022873	119861.24526740264	102128.81463342588	182802.74344967038	125295.21368155393	123559.84150854874	97476.77463485728	97303.38034517279	143978.4413634729	108975.6934693	95620.1287354955	119357.96826338155	90327.52418046964	111893.20172500843	26809.41752117393	82571.79996384647	109739.53825691718	120907.65137698944	87691.07905318744
PWY-6628	118725.50672493633	140067.8942684734	106588.4860302677	111236.39994479789	139310.50377428584	121821.52667572645	94844.75613837455	81607.11459107658	73493.5964671059	112787.52570438788	130711.58376923138	69185.19207162947	97031.2353085564	104358.86621731936	161640.3842331501	75877.63688331182	89293.58242702692	96937.49704817547	67696.75193143285	71124.9705380053	108448.62694865087	102864.52236258358	87541.71785301818	470543.6014612832	141433.36183357163	80143.5766749564	111106.03655454174	106356.56045839045	136573.6503244112	111075.75584368395	152590.13412028874	63885.276647242725	126872.90450858757	113233.04332973315	224275.56723137005	166295.0572338978	127993.47188168552	99447.7082985901	111684.06198768222	156887.96542656023	116130.76801868925	100983.57645022304	139204.85217983037	93718.92687922779	120336.78509473916	34039.95965126279	92306.2424194701	121397.70276788286	138782.97868798175	103596.66338791851
PWY-6629	52425.82217484793	49762.84976584997	33097.51304502839	43950.095024557275	91502.27414729178	60218.066121221455	61228.02421454848	44414.632780267486	38422.85218138012	67478.05133876238	79691.4163922991	36038.65313818233	43541.67332947152	38262.49573649937	60188.21826200687	47017.475800507134	62476.17902351712	60023.25432677064	40423.388502000256	52203.83999081427	64973.92496140539	66705.13049974771	40550.28960316018	174175.05651939893	53967.75508914746	31249.260870923245	58624.413194365734	50799.37489259305	94180.2669624263	74772.61181832773	88660.70140202997	37221.60633415679	72049.73754239484	53587.54469628549	60036.10415633504	51930.44096541699	64400.21132464666	46569.6640151342	70911.93828406851	99858.53271985159	66412.1623550584	57272.68800163501	57995.042534588196	40456.74018462223	60304.762421449865	19539.220203916313	41613.63248747301	46990.742479675064	87237.24385955099	69330.67982014101
PWY-6630	118175.34899500545	139533.85994057506	106172.24980532673	110794.33570983767	137242.94675671434	121307.83741418837	94099.87718744106	81430.5411885763	73338.45966724538	111987.90736661591	130076.91767666976	69021.50644038107	96430.4940396507	103994.93328682892	160328.22236631345	75518.34860948962	88128.51381550268	95902.4899018191	67382.90714113064	70453.51784351037	108031.26442385296	102262.05531435688	87079.98383303771	465038.27044832415	140739.56194628062	79814.94876088535	110697.889983875	106050.72605664034	134469.79685169336	110003.0522887577	151322.69637121388	63358.17681129885	125752.57301583899	112432.3432094954	222208.20564271614	164191.18984099466	127319.32023379307	99116.88547350705	110756.94595033207	155181.09899451424	115320.33937814397	100374.20974373039	138103.8028409721	93475.59086874872	119929.07741041978	33941.97607252702	91551.66183336635	120567.36861181905	137800.69129284684	102827.52336391635
PWY-6641	1911.182475556047	3823.1463111358644	2046.907207508282	1289.5222588740799	2027.0476911780786	1615.6862909586143	582.6473168707699	1339.4945792924252	2365.6102371316374	2532.5150526251036	1613.2984802926862	1214.9377439913399	2283.791271252338	1368.4047742233556	725.853457279356	610.2224134072794	978.480148697838	428.4780277642132	635.3424602232257	228.4195391164524	1161.359269754795	764.4663207440007	690.5660236704598	1871.7515975124454	1806.4342397395858	2407.226173288645	888.0059025839083	1462.3259642082	1802.0718701858216	1222.5878857097146	2680.344431567114	501.4397782804023	1569.4489196819877	1643.740486848025	3593.160680759717	1626.5282377475535	2192.595452859414	2402.7414966075767	2321.2797391381096	1712.0582235884099	1877.478276484311	1624.4702169858222	3346.512518117018	2645.6725588111485	1294.813418282833	691.2038580760405	2473.1451919433234	3305.3713009307203	3422.105555139898	1936.3428450955864
PWY-6654	311.63787638093623	2836.229089628729	1401.818619051231	2330.081881742988	630.4439138557292	17229.001414837076	15721.342686471362	22307.136746786906	22739.589933231702	6635.935757179014	12221.430207385027	10393.47866173499	1758.4738115061189	13520.1540840433	8755.969896936158	10278.542220097193	1247.1524409729352	11225.925061865331	9655.574619245002	22170.289170777665	15270.053811721276	11023.43874581743	9238.556549008319	37541.670215547565	1447.6921561017766	2959.3513624235234	6298.748477271408	8941.527174052635	95.96242524928527	225.7632263088662	2119.946512983811	5043.302465936522	556.8263716482818	2743.1253385237283	21457.69605594682	30459.54002885524	759.9158912469068	3844.5392452597443	4225.984620980276	177.89534383472778	1681.012900588225	3791.430177419073	893.240058482335	4856.169670006044	8996.147879880924	4403.210277438759	393.21767533865255	2975.8993177681873	2109.514589928586	3062.6978853438636
PWY-6690	2810.083773409931	2107.715367193019	1484.1720020226055	1516.1267235233292	4870.653527108061	2083.0333119916186	2417.517444314705	1385.1517909580434	1222.9886940951556	3052.8867483594986	3178.7617874147895	1133.3773496843985	1907.5301911934944	1433.0619815741372	2268.075445383585	1685.3662874981023	3000.556400045268	2246.8449608593937	1476.5406956201673	2582.6474465693927	2297.9645353169744	2428.5208465933497	1481.758525366625	7850.530615498436	2479.117733790765	1230.890310370634	2089.1712662488417	1919.3760447949767	5290.20845069365	3407.470591549526	4014.143543132425	1551.0998243285105	3407.0855780711795	2397.400788502312	3859.550182586703	2767.4770841866493	2408.575695043539	1735.2745677250507	3246.8284926143997	4024.0627912437344	2548.8880179340767	2411.2730181936718	2406.4639210732385	1492.652442335486	2129.515017791296	700.5019309589936	1735.6908162686198	1815.7906884395547	3437.458007756974	2957.855647131748
PWY-6700	149920.4837072514	170581.60643813259	121224.19325868136	121293.85067881193	135281.76988236452	145142.45814739217	101485.53920547605	119819.80497235878	113263.88711267363	115852.50948021274	143685.13364973784	101571.68472696705	104669.55501586421	116003.59854754797	137989.87729698565	83640.5079309172	83482.0492422362	96775.85997788403	72342.02079934027	53183.17936029503	131435.50523080683	113015.22877848848	85472.6718039539	385664.55235586455	172795.4664296828	99770.76672529252	136792.1622017839	137958.08849953284	142451.00332876082	114240.95202246746	152949.73225724488	68782.19482987534	132990.69868256905	119161.69591537936	211101.0800414215	153576.98419467802	154014.2075238757	136314.8592628509	115807.27531357683	163292.90953873674	137143.23443180355	116556.63690193946	149337.4796588778	133050.84424398327	160100.56219033437	46969.54711375647	106041.41215205505	146911.94043880244	156002.89895327497	111786.76056297569
PWY-6703	149454.85663313136	176412.0192395051	125019.00621208393	121250.83503522196	114565.65142927026	144279.83029942543	96867.59272566148	119394.45731615221	112930.20739228599	112486.9794283128	138623.54771717344	102060.43132456542	107253.19720396773	114729.67413289372	128552.78465602631	81739.95013312166	71012.6664781424	90841.17481768689	71609.04431678324	50355.168556796	127446.99175077798	107485.83653494708	82640.64748404415	361985.30052648624	179478.50943341386	104555.93868064512	135545.3011448301	138640.10057011322	111547.8787532356	104299.58631349658	149812.2314588566	66302.92802245457	130535.97561192386	121168.42150248557	216735.31934240978	151750.09189911772	153335.86583145044	136825.81143265433	110140.45799609635	148501.7316591264	132579.20984947548	114165.0572493431	149206.08627986032	135225.88444670712	159060.5774342062	46234.58993696303	103439.2409097564	148391.63834798842	149002.9954066274	105464.71834421818
PWY-6708	110415.670096877	126195.36287289952	92521.57369203956	84657.15858413995	93337.33384253226	78703.905413479	55589.871500498506	58046.69928641528	50967.50227195856	76411.14871331294	81845.42842890965	52706.60012071302	75225.09780289272	66575.09436918468	115960.68657608406	44079.943082051774	49218.4522717048	56497.87296889666	35600.11927040566	33906.95642548656	63536.951470470136	56561.41765632217	48250.30885684469	272641.64891300426	133448.69235910338	73161.80957824567	85731.30699207122	87802.1555066816	94460.58466635637	81939.1843237971	117998.43578911232	41826.824413465816	99741.31582942557	94021.70768114868	160722.97507841128	98356.45373338753	103502.12583237374	86813.94661676476	74789.0324448376	109911.20523883999	87012.69193309893	75348.51004740322	107703.52224507595	89047.52487017539	97460.37749697572	25328.378192303087	70270.89707565731	99672.8768679677	102102.12759861886	71043.20788596744
PWY-6713	2560.3543218559753	4020.7687267662836	2129.561120499191	1150.7628954287277	2317.36249720597	431.8897818353963	200.3173064941838	473.27816943275957	413.40931216144486	623.9188242426213	500.6516622308117	649.6888780794237	2235.892739233883	459.49660428855356	430.3804963417053	351.0943132355612	955.2872729051257	336.79558867132084	547.0185767390558	180.75549166720418	425.2599663443601	334.50301116589316	258.3922069062367	940.4168574243794	2938.022287668534	2029.8400536620356	682.3589879825952	1171.9299847183552	2037.3659480324304	1343.2689158859282	2951.379395364496	323.54025465449666	2149.7584934462143	1602.6462920926583	1929.6313071035133	850.1036904617381	2370.9939217736205	1925.6405387201721	1832.4333376467985	2057.6114485216713	1742.7298925314315	1324.2189187849322	5878.843098355084	2073.8066765717203	389.06651258065256	225.87678411750176	3237.5031054005726	3223.092223506313	3114.656506163768	1579.57288518194
PWY-6728	13533.181212920432	15343.339700144887	9244.155888390536	7774.221474602558	16190.538969516347	4651.700867145557	2310.966978510114	3294.555543170343	3282.403812163817	9140.143671690332	8787.074279743882	4177.459078390483	10531.689878165607	8936.205675023097	13103.058677126439	2743.135707092787	5659.771300136548	2763.5572237136957	3078.7754338403397	1727.3807721209214	3596.588814152216	2820.5763260258664	3908.4828658162646	16932.464133131063	13632.523465239265	6768.660737596851	8296.756068622975	7600.447566708825	17084.92468436794	9317.778721163306	13655.05942864412	3358.4258176571416	11909.937302172455	8650.686937193734	14244.106300450632	5938.085756732512	20729.558353429893	18301.24639624082	14435.845944014649	29740.5475351931	20624.25127011344	15966.809463705233	18636.505426574815	17006.97969800584	20665.0104210823	2960.0255966340837	12548.305439124055	16171.278963583545	22328.364357106057	12397.686964821763
