# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
K11534	8294.21	8869.310000000001	5267.01	6023.780000000001	17659.43	7651.880000000001	8934.4	5410.400000000001	4587.570000000001	10195.43	11271.5	4554.29	6860.389999999999	4605.77	7859.929999999999	6600.23	11873.79	9636.21	5619.37	9364.87	8630.99	9675.43	5358.14	22648.190000000002	8355.98	5036.469999999999	7847.900000000001	6782.42	18512.41	13578.92	14985.630000000001	5411.710000000001	11842.68	7958.619999999999	7972.23	6443.02	9809.77	6746.709999999999	11953.949999999999	17076.17	10138.44	8627.69	12083.17	5940.25	7641.459999999999	2554.74	7635.110000000001	7774.549999999999	14709.21	11751.0
K11535	11589.510000000002	10886.73	9170.449999999999	14705.57	28957.300000000003	14363.95	19957.17	9271.189999999999	7778.639999999999	17581.31	19645.8	7539.17	10219.449999999999	11068.62	37681.75	11836.77	22746.469999999998	20429.050000000003	10148.48	16382.43	14782.44	16815.5	9427.210000000001	81078.65	11493.66	7024.6	13643.399999999998	11501.7	31040.809999999998	22919.27	23700.3	9901.66	18892.46	13230.460000000001	18344.49	13486.850000000002	15488.56	9937.54	19314.23	29065.489999999998	16307.969999999998	13929.3	13116.39	8195.02	13578.0	4308.16	9773.62	10128.550000000001	23200.22	19325.53
K11537	6901.67	5924.54	3948.46	5456.97	16512.1	7565.8	8845.43	5298.860000000001	4491.77	10138.36	11118.91	4290.03	5760.8099999999995	4514.4	7756.860000000001	6571.79	11323.76	9139.86	5473.639999999999	9239.93	8586.86	9577.93	5552.1900000000005	22807.43	6769.57	3801.09	7610.34	6431.3	19813.190000000002	12895.64	13434.380000000001	5281.57	11104.77	7135.29	8842.3	6870.9400000000005	8757.99	5917.6	11141.36	16981.47	9582.0	8221.3	7788.129999999999	4809.27	7673.530000000001	2494.21	5893.3099999999995	6413.84	13086.71	10975.93
K11540	66.0	20.659999999999997	2.0	7.67	5.0	1.33	1.33	4.0	4.67	3.0	1.67	1.67	1.0	0.0	2.0	0.67	2.33	3.33	0.0	1.33	2.67	4.0	0.0	4.0	20.340000000000003	2.67	2.33	2.33	5.67	6.67	3.0	3.0	6.0	0.0	4.0	0.0	2.0	0.0	0.0	5.0	4.33	0.0	1.0	0.0	4.33	0.0	0.0	0.0	1.67	0.0
K11600	156.0	1430.0	705.0	1176.0	316.0	9133.0	8453.0	12304.0	12682.0	3411.0	6368.0	5477.0	886.0	7185.0	4531.0	5451.0	628.0	5917.0	5131.0	13456.0	8090.0	5781.0	4886.0	19737.0	727.0	1501.0	3219.0	4612.0	48.0	113.0	1067.0	2612.0	279.0	1387.0	11301.0	16919.0	381.0	1952.0	2152.0	89.0	846.0	1928.0	448.0	2475.0	4634.0	2312.0	197.0	1504.0	1062.0	1552.0
K11601	103.0	77.75	65.0	79.25	281.25	101.25	132.75	117.0	71.5	182.25	171.5	103.75	137.5	96.25	123.5	126.5	217.0	183.25	117.5	171.75	183.0	230.0	111.0	490.0	134.25	77.25	133.25	111.0	270.75	193.25	191.75	94.75	204.0	134.25	149.0	148.0	130.25	101.25	223.75	248.75	182.25	156.25	165.0	81.5	136.0	45.5	115.5	112.5	199.5	164.75
K11602	117.0	88.75	67.0	95.25	308.25	110.25	143.75	128.0	76.5	206.25	186.5	106.75	158.5	99.25	134.5	140.5	233.0	208.25	130.5	203.75	210.0	247.0	131.0	555.0	151.25	82.25	151.25	134.0	301.75	215.25	241.75	101.75	241.0	156.25	151.0	163.0	141.25	112.25	244.75	270.75	209.25	158.25	174.0	96.5	156.0	45.5	126.5	115.5	206.5	178.75
K11603	669.0	508.75	358.0	511.25	1577.25	743.25	828.75	559.0	455.5	1058.25	993.5	467.75	774.5	476.25	708.5	685.5	997.0	952.25	590.5	1057.75	1016.0	1023.0	593.0	2568.0	752.25	387.25	698.25	578.0	1690.75	1120.25	1239.75	550.75	1171.0	798.25	835.0	709.0	599.25	530.25	1168.75	1638.75	1028.25	925.25	797.0	458.5	714.0	195.5	758.5	710.5	1151.5	914.75
K11604	7219.280000000001	6485.120000000001	4195.55	5930.11	17539.480000000003	7909.91	9243.64	5521.6900000000005	4691.35	10618.289999999999	11717.34	4509.01	6246.549999999999	4799.2300000000005	8132.6	6723.78	11833.27	9938.52	5638.7	9665.67	8896.96	10031.720000000001	5550.05	23254.05	7396.2	4494.95	8308.94	6601.31	18759.99	13460.74	14303.46	5731.75	11563.02	7858.24	9611.97	6976.820000000001	10642.44	8031.85	12508.5	18711.010000000002	11590.14	9421.650000000001	8728.01	7132.61	10213.03	2770.7799999999997	6120.62	7075.16	15410.8	12099.18
K11605	7219.280000000001	6485.120000000001	4195.55	5930.11	17539.480000000003	7909.91	9243.64	5521.6900000000005	4691.35	10618.289999999999	11717.34	4509.01	6246.549999999999	4799.2300000000005	8132.6	6723.78	11833.27	9938.52	5638.7	9665.67	8896.96	10031.720000000001	5550.05	23254.05	7396.2	4494.95	8308.94	6601.31	18759.99	13460.74	14303.46	5731.75	11563.02	7858.24	9611.97	6976.820000000001	10642.44	8031.85	12508.5	18711.010000000002	11590.14	9421.650000000001	8728.01	7132.61	10213.03	2770.7799999999997	6120.62	7075.16	15410.8	12099.18
K11606	7219.280000000001	6485.120000000001	4195.55	5930.11	17539.480000000003	7909.91	9243.64	5521.6900000000005	4691.35	10618.289999999999	11717.34	4509.01	6246.549999999999	4799.2300000000005	8132.6	6723.78	11833.27	9938.52	5638.7	9665.67	8896.96	10031.720000000001	5550.05	23254.05	7396.2	4494.95	8308.94	6601.31	18759.99	13460.74	14303.46	5731.75	11563.02	7858.24	9611.97	6976.820000000001	10642.44	8031.85	12508.5	18711.010000000002	11590.14	9421.650000000001	8728.01	7132.61	10213.03	2770.7799999999997	6120.62	7075.16	15410.8	12099.18
K11607	7219.280000000001	6485.120000000001	4195.55	5930.11	17539.480000000003	7909.91	9243.64	5521.6900000000005	4691.35	10618.289999999999	11717.34	4509.01	6246.549999999999	4799.2300000000005	8132.6	6723.78	11833.27	9938.52	5638.7	9665.67	8896.96	10031.720000000001	5550.05	23254.05	7396.2	4494.95	8308.94	6601.31	18759.99	13460.74	14303.46	5731.75	11563.02	7858.24	9611.97	6976.820000000001	10642.44	8031.85	12508.5	18711.010000000002	11590.14	9421.650000000001	8728.01	7132.61	10213.03	2770.7799999999997	6120.62	7075.16	15410.8	12099.18
K11608	24.0	27.0	16.0	24.0	98.0	49.0	39.0	29.0	14.0	54.0	52.0	26.0	32.0	27.0	37.0	54.0	54.0	41.0	33.0	65.0	60.0	53.0	50.0	177.0	55.0	18.0	49.0	34.0	100.0	63.0	56.0	42.0	65.0	37.0	53.0	28.0	48.0	41.0	72.0	76.0	37.0	48.0	45.0	17.0	38.0	21.0	39.0	37.0	57.0	35.0
K11609	24.0	27.0	16.0	24.0	98.0	49.0	39.0	29.0	14.0	54.0	52.0	26.0	32.0	27.0	37.0	54.0	54.0	41.0	33.0	65.0	60.0	53.0	50.0	177.0	55.0	18.0	49.0	34.0	100.0	63.0	56.0	42.0	65.0	37.0	53.0	28.0	48.0	41.0	72.0	76.0	37.0	48.0	45.0	17.0	38.0	21.0	39.0	37.0	57.0	35.0
K11610	24.0	27.0	16.0	24.0	98.0	49.0	39.0	29.0	14.0	54.0	52.0	26.0	32.0	27.0	37.0	54.0	54.0	41.0	33.0	65.0	60.0	53.0	50.0	177.0	55.0	18.0	49.0	34.0	100.0	63.0	56.0	42.0	65.0	37.0	53.0	28.0	48.0	41.0	72.0	76.0	37.0	48.0	45.0	17.0	38.0	21.0	39.0	37.0	57.0	35.0
K11611	24.0	27.0	16.0	24.0	98.0	49.0	39.0	29.0	14.0	54.0	52.0	26.0	32.0	27.0	37.0	54.0	54.0	41.0	33.0	65.0	60.0	53.0	50.0	177.0	55.0	18.0	49.0	34.0	100.0	63.0	56.0	42.0	65.0	37.0	53.0	28.0	48.0	41.0	72.0	76.0	37.0	48.0	45.0	17.0	38.0	21.0	39.0	37.0	57.0	35.0
K11614	73.0	143.16	150.84	105.84	154.84	86.5	97.66	61.5	46.0	99.34	122.16	44.34	100.16	107.34	107.0	87.5	171.66	192.0	112.66	32.66	105.84	100.5	88.0	365.34	82.5	54.16	85.66	97.84	214.34	123.84	151.5	206.34	148.0	108.66	121.84	87.0	102.5	79.5	138.16	172.66	110.66	106.16	99.5	52.66	109.5	21.34	85.16	63.34	156.0	126.66
K11615	42.0	473.83	1165.17	505.17	105.17	761.5	549.3299999999999	95.5	27.0	49.67	66.83	42.67	68.83	208.67000000000002	510.0	50.5	831.3299999999999	354.0	890.3299999999999	431.33	54.17	56.5	99.0	393.66999999999996	47.5	78.83	93.33	61.17	128.67000000000002	77.17	99.5	1386.67	437.0	97.33	358.17	218.0	63.5	136.5	91.83	90.33	63.33	109.83	247.5	69.33	319.5	12.67	49.83	39.67	88.0	85.33
K11616	264.6	146.61	142.86	146.57	299.78000000000003	156.0	153.93	120.66	99.32	224.11	250.51	80.18	127.64	130.01999999999998	135.59	112.84	263.18	138.56	107.53999999999999	171.43	147.59	172.38	97.53999999999999	408.9	166.32	101.53999999999999	189.79	140.25	331.16	305.99	235.01	236.32	247.97	130.04000000000002	162.5	104.64	155.19	125.7	199.81	290.24	163.5	150.43	148.61	69.07	180.23000000000002	32.06	127.39	106.64	209.71	113.58000000000001
K11617	12907.93	11637.29	9074.460000000001	10755.470000000001	28731.32	13071.19	19902.17	8891.04	7164.91	17212.629999999997	18788.26	7258.7300000000005	11802.11	9976.640000000001	11078.300000000001	11621.430000000002	23980.75	22213.3	11821.419999999998	7050.91	14957.06	15952.61	9375.939999999999	46186.81	12475.56	7383.62	13281.849999999999	11695.39	30962.299999999996	21203.520000000004	24390.7	9325.57	19206.94	12633.789999999999	12107.2	12562.300000000001	15286.029999999999	10088.609999999999	18773.4	27119.2	16662.36	14493.6	13130.52	8745.720000000001	13812.61	3673.8	12801.26	11473.099999999999	22683.11	18111.21
K11618	13718.93	14201.29	10320.46	12136.09	29566.199999999997	14688.19	20332.09	9529.33	8377.029999999999	18082.3	20319.05	8482.85	14225.23	11395.52	11695.800000000001	12231.980000000001	24697.5	22552.179999999997	12281.919999999998	7147.790000000001	16163.349999999999	16893.11	10192.15	48557.19	14332.81	9325.37	15611.97	13448.51	31563.419999999995	21904.4	25937.7	10010.82	20183.94	13809.67	14255.62	13520.75	16482.649999999998	11569.23	19394.65	29142.2	18353.980000000003	15928.980000000001	16058.640000000001	10735.220000000001	16271.11	4080.35	13417.01	12622.98	23653.49	18769.089999999997
K11619	77.33	824.3900000000001	1949.72	626.8299999999999	136.57999999999998	310.9	3007.67	94.88	19.44	33.22	53.39	14.399999999999999	375.55	745.04	589.56	31.160000000000004	4195.62	6783.73	2545.09	308.55	33.83	32.94	89.67	1208.27	162.82999999999998	461.19	522.55	494.76	219.62	125.72	276.5	2060.0	165.32999999999998	350.0	893.76	1106.6399999999999	830.39	157.28	40.97	469.0	123.83	58.17	215.54999999999998	260.0	819.27	18.33	276.5	465.0	99.78	66.78
K11621	0.0	98.0	524.0	56.0	3.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	36.0	18.0	0.0	66.0	0.0	46.0	0.0	0.0	0.0	14.0	2.0	8.0	39.0	31.0	6.0	8.0	16.0	2.0	145.0	152.0	11.0	43.0	16.0	5.0	52.0	4.0	0.0	6.0	67.0	7.0	10.0	178.0	0.0	0.0	0.0	4.0	0.0
K11622	75.0	835.72	1978.5	633.5	128.47	308.01	3003.34	93.88	18.0	28.0	49.5	13.18	380.55	750.04	604.45	26.72	4226.95	6874.84	2579.87	305.33000000000004	30.5	28.5	91.45	1240.27	160.5	460.86	519.55	499.32	211.18	120.5	268.72	2084.0	163.22	356.0	900.76	1110.31	826.5	155.5	36.86	464.0	120.27	53.5	212.76999999999998	258.0	816.16	17.0	274.5	464.0	93.0	64.0
K11623	139.0	91.0	64.0	77.0	323.0	171.0	186.0	140.0	90.0	201.0	195.0	67.0	140.0	87.0	100.0	110.0	224.0	194.0	122.0	79.0	159.0	194.0	103.0	488.0	162.0	64.0	128.0	124.0	348.0	286.0	274.0	94.0	216.0	113.0	159.0	144.0	162.0	109.0	221.0	320.0	225.0	150.0	126.0	116.0	156.0	57.0	157.0	115.0	242.0	184.0
K11624	156.0	112.0	80.0	97.0	395.0	192.0	206.0	147.0	104.0	224.0	225.0	74.0	148.0	98.0	115.0	119.0	265.0	221.0	125.0	94.0	181.0	228.0	123.0	538.0	186.0	78.0	131.0	148.0	372.0	304.0	337.0	105.0	249.0	130.0	171.0	159.0	187.0	120.0	254.0	362.0	271.0	168.0	154.0	136.0	179.0	62.0	171.0	131.0	262.0	204.0
K11625	112.0	62.0	48.0	57.0	251.0	130.0	152.0	115.0	70.0	160.0	141.0	54.0	112.0	62.0	75.0	89.0	157.0	167.0	95.0	64.0	113.0	144.0	83.0	408.0	120.0	50.0	113.0	100.0	310.0	240.0	211.0	77.0	163.0	82.0	125.0	103.0	137.0	94.0	188.0	240.0	159.0	118.0	98.0	96.0	133.0	48.0	117.0	77.0	214.0	150.0
K11626	11.0	2.5	3.5	1.5	4.5	4.5	3.0	1.5	0.0	0.0	1.5	1.0	6.5	2.0	5.0	7.5	6.0	1.0	0.0	0.0	2.5	6.5	0.0	16.0	4.5	2.5	2.0	1.5	15.0	4.5	5.5	3.0	8.0	2.0	4.5	3.0	5.5	1.5	5.5	8.0	2.0	5.5	4.5	4.0	2.5	0.0	2.5	6.0	0.0	0.0
K11629	57.0	733.0	1810.0	613.0	100.0	200.0	68.0	35.0	16.0	28.0	48.0	12.0	295.0	697.0	480.0	19.0	3582.0	3759.0	2351.0	15.0	26.0	22.0	83.0	1117.0	148.0	358.0	434.0	461.0	189.0	110.0	259.0	1598.0	148.0	273.0	716.0	1007.0	761.0	123.0	31.0	442.0	112.0	39.0	175.0	174.0	602.0	17.0	243.0	322.0	85.0	51.0
K11630	57.0	733.0	1810.0	613.0	100.0	200.0	68.0	35.0	16.0	28.0	48.0	12.0	295.0	697.0	480.0	19.0	3582.0	3759.0	2351.0	15.0	26.0	22.0	83.0	1117.0	148.0	358.0	434.0	461.0	189.0	110.0	259.0	1598.0	148.0	273.0	716.0	1007.0	761.0	123.0	31.0	442.0	112.0	39.0	175.0	174.0	602.0	17.0	243.0	322.0	85.0	51.0
K11631	148.8	1178.0	2813.6	836.2	268.2	282.0	147.6	98.8	52.4	144.2	186.8	68.8	375.4	812.6	568.4	85.2	3747.6	3920.0	2412.2	45.4	117.2	128.4	150.4	1397.2	291.6	417.8	559.0	544.2	421.8	277.6	402.0	1761.2	327.6	368.6	842.0	1072.0	881.2	213.0	101.2	638.4	224.2	127.2	279.8	231.2	682.2	39.0	347.6	388.0	217.6	172.2
K11632	120.8	788.0	1853.6	672.2	246.2	282.0	117.6	98.8	52.4	144.2	186.8	64.8	375.4	764.6	568.4	85.2	3719.6	3856.0	2402.2	45.4	117.2	128.4	136.4	1397.2	231.6	411.8	517.0	534.2	397.8	233.6	392.0	1647.2	289.6	362.6	814.0	1072.0	871.2	165.0	101.2	638.4	224.2	127.2	241.8	231.2	682.2	39.0	343.6	380.0	217.6	172.2
K11634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	34.0	0.0	56.0	28.0	0.0	0.0	0.0	0.0	10.0	53.0	24.0	0.0	0.0	8.0	0.0	8.0
K11635	7052.33	6463.09	5110.22	5732.83	15365.11	7129.47	10830.33	4822.92	3811.77	9489.72	10385.89	4031.81	6358.92	4876.58	5904.44	6316.86	11247.59	10262.31	5261.05	3635.47	8120.83	8430.19	5257.81	24482.92	6812.16	3833.33	7055.92	6075.11	16821.78	11637.05	13109.78	4376.91	10419.86	6371.34	6333.83	6161.83	7884.97	5503.28	10188.11	14394.5	9037.14	7691.17	7168.69	4767.75	7136.78	1957.33	6877.0	6152.5	12198.28	9761.78
K11636	7056.33	6429.59	5076.72	5720.33	15338.61	7024.97	8163.33	4769.42	3795.77	9467.72	10347.39	4022.81	6275.42	4848.58	5796.44	6324.36	10706.59	8519.31	5106.05	3347.47	8105.33	8432.69	5231.81	24401.92	6788.66	3762.83	7028.92	6024.61	16799.78	11630.55	13085.28	4347.91	10386.86	6351.34	6316.33	6138.83	7871.47	5489.78	10173.61	14342.5	9016.14	7683.67	7145.19	4764.75	7119.28	1948.33	6865.5	6156.5	12169.28	9730.78
K11637	15.33	33.17	67.72	13.83	12.61	12.39	7.33	2.5	1.44	5.22	5.390000000000001	2.2199999999999998	24.5	13.0	26.11	11.940000000000001	53.67	102.89	39.22	3.22	5.83	10.940000000000001	6.220000000000001	68.0	11.83	24.83	68.0	17.939999999999998	28.439999999999998	20.72	19.28	35.0	16.11	15.0	39.5	33.33	258.39	72.28	9.61	101.0	53.56	18.17	49.28	83.0	71.61	1.33	50.5	39.0	11.780000000000001	6.779999999999999
K11638	15.33	49.17	67.72	13.83	12.61	12.39	122.33	2.5	1.44	5.22	5.390000000000001	2.2199999999999998	24.5	13.0	26.11	11.940000000000001	59.67	722.89	46.22	3.22	5.83	10.940000000000001	10.22	68.0	11.83	28.83	68.0	17.939999999999998	28.439999999999998	20.72	19.28	40.0	16.11	19.0	105.5	65.33	258.39	72.28	9.61	101.0	53.56	18.17	49.28	83.0	71.61	1.33	50.5	39.0	11.780000000000001	6.779999999999999
K11645	27189.21	32118.730000000003	18710.18	21990.45	30681.93	25967.38	21989.4	24461.39	19874.309999999998	24430.94	27753.879999999997	19116.29	28126.92	22790.67	26850.14	19109.07	20104.79	24843.21	19484.030000000002	16004.03	26360.33	25335.76	16247.470000000001	65420.39	37251.49	18553.64	26741.57	25421.93	34224.08	22620.42	28002.97	12290.04	29609.85	20659.28	34690.06	26996.02	33556.6	29980.78	28040.450000000004	40796.0	28822.77	25080.86	33559.66	26644.75	32999.799999999996	10633.24	23696.940000000002	29028.21	35970.869999999995	26854.0
K11646	1377.0	7543.0	3592.0	5608.0	2642.0	11310.0	8942.0	14086.0	13730.0	4410.0	7249.0	7638.0	8284.0	9401.0	6129.0	6516.0	3292.0	7678.0	7753.0	13758.0	8920.0	6326.0	5583.0	21642.0	7233.0	4724.0	7084.0	8204.0	514.0	1153.0	4186.0	3186.0	4039.0	4171.0	15699.0	17855.0	2771.0	4473.0	3670.0	2247.0	2648.0	4127.0	3381.0	5022.0	7248.0	2943.0	1835.0	4227.0	3553.0	3136.0
K11685	11032.78	9719.439999999999	6306.29	9094.34	27614.15	12438.310000000001	14643.809999999998	8774.529999999999	7410.75	16670.83	18506.04	7183.179999999999	9326.27	7369.029999999999	13015.419999999998	10926.189999999999	19140.04	15222.86	9038.66	15607.64	14170.369999999999	16109.690000000002	8879.66	37631.91	10918.330000000002	6206.46	12667.5	10335.810000000001	29642.030000000002	22003.5	22641.55	8896.48	17935.25	12004.550000000003	11515.77	10278.98	14386.650000000001	9472.32	18618.039999999997	27702.67	15624.54	13257.82	12440.75	7795.44	12499.400000000001	4154.47	9065.48	9407.12	22303.69	18645.45
K11686	75.0	805.5	1944.5	625.5	120.5	219.5	71.0	45.5	18.0	28.0	49.5	13.0	316.5	728.0	493.0	26.5	3664.0	3820.0	2426.0	15.0	28.5	28.5	83.0	1158.0	160.5	380.5	506.0	475.5	211.0	120.5	268.5	2054.0	159.0	337.0	781.5	1054.0	770.5	124.5	36.5	464.0	120.0	51.5	202.5	205.0	787.5	17.0	274.5	456.0	93.0	56.0
K11688	9215.0	10007.7	9106.95	6236.47	14454.33	7511.25	5568.25	3471.77	3167.92	8277.6	7583.22	2871.82	6204.7699999999995	6700.33	12119.45	3914.63	6259.75	7007.68	3420.65	5075.88	5294.02	5108.9	8583.28	59156.880000000005	13861.25	6323.65	8039.92	6676.869999999999	13648.02	9274.130000000001	11584.65	5155.55	11628.7	12707.529999999999	40934.149999999994	30342.920000000006	10845.119999999999	7684.62	9881.25	15180.85	8453.32	7455.38	13010.369999999999	7104.9	8780.35	1614.78	7945.8	17047.23	11180.880000000001	6909.88
K11689	5625.700000000001	7834.049999999999	7046.4	5277.17	11750.83	4890.85	4369.25	2937.77	2669.52	6698.950000000001	6241.370000000001	2494.32	4967.07	4360.33	6697.85	3344.63	5283.85	6169.68	2819.15	4181.88	4607.52	4413.15	7516.530000000001	46142.729999999996	12158.75	5224.450000000001	6637.870000000001	5532.52	9168.220000000001	7737.780000000001	9635.35	3730.55	9790.8	9597.33	23642.3	15552.77	9029.119999999999	4971.37	6854.25	12211.35	7041.07	5840.63	10488.869999999999	4643.65	5613.35	1386.58	6351.8	10044.48	7664.88	5627.88
K11690	14277.53	17843.72	13168.119999999999	9750.0	19479.440000000002	7148.24	5798.58	4228.77	4358.96	10168.67	9105.26	4362.54	12506.07	7629.33	11657.960000000001	4921.07	7641.02	8295.57	4147.87	5425.1	6205.35	6196.59	9146.25	53576.23	23170.08	9371.779999999999	10344.37	8815.96	16106.16	13388.5	15920.13	5393.55	17847.910000000003	14804.83	32539.8	18847.100000000002	15613.009999999998	10660.15	11249.86	19847.35	11987.63	9742.3	21323.649999999998	10541.15	10548.960000000001	2157.91	12851.8	17502.98	13300.16	8778.66
K11691	23.0	109.0	146.0	21.0	18.0	18.0	0.0	12.0	2.0	0.0	0.0	0.0	49.0	66.0	19.0	0.0	94.0	69.0	80.0	0.0	0.0	2.0	0.0	54.0	25.0	77.0	113.0	46.0	36.0	18.0	21.0	465.0	15.0	89.0	107.0	54.0	72.0	33.0	0.0	53.0	11.0	7.0	54.0	91.0	214.0	0.0	67.0	173.0	10.0	13.0
K11692	23.0	109.0	146.0	21.0	18.0	18.0	0.0	12.0	2.0	0.0	0.0	0.0	49.0	66.0	19.0	0.0	94.0	69.0	80.0	0.0	0.0	2.0	0.0	54.0	25.0	77.0	113.0	46.0	36.0	18.0	21.0	465.0	15.0	89.0	107.0	54.0	72.0	33.0	0.0	53.0	11.0	7.0	54.0	91.0	214.0	0.0	67.0	173.0	10.0	13.0
K11693	146.8	137.22	94.6	119.2	363.17	252.51	2939.9399999999996	166.18	109.4	220.2	280.8	97.98	204.45000000000002	137.64	246.85	155.42	816.5500000000001	2557.84	208.07	359.73	171.2	210.4	130.85	579.47	167.6	168.16000000000003	195.55	166.01999999999998	446.98	277.6	285.22	108.2	282.82000000000005	166.6	193.26	138.31	194.2	135.0	197.56	360.4	243.47	189.2	146.07	118.2	156.85999999999999	47.0	186.6	140.0	246.6	235.2
K11694	146.8	137.0	91.6	119.2	355.2	164.0	122.6	117.8	109.4	220.2	280.8	97.8	148.4	123.6	153.4	155.2	295.6	218.0	98.2	69.4	169.2	210.4	130.4	539.2	167.6	98.8	182.0	149.2	446.8	277.6	285.0	108.2	280.6	166.6	185.0	121.0	194.2	132.0	197.2	360.4	243.2	187.2	145.8	118.2	152.2	47.0	186.6	140.0	246.6	235.2
K11695	146.8	137.0	91.6	119.2	355.2	164.0	122.6	117.8	109.4	220.2	280.8	97.8	148.4	123.6	153.4	155.2	295.6	218.0	98.2	69.4	169.2	210.4	130.4	539.2	167.6	98.8	182.0	149.2	446.8	277.6	285.0	108.2	280.6	166.6	185.0	121.0	194.2	132.0	197.2	360.4	243.2	187.2	145.8	118.2	152.2	47.0	186.6	140.0	246.6	235.2
K11704	12942.73	10965.57	7175.56	10232.170000000002	28849.05	12918.18	17694.43	8925.96	7224.3099999999995	17342.829999999998	18941.56	7325.35	11607.960000000001	9379.199999999999	10657.25	11718.91	20465.4	16685.46	9413.75	6935.98	15050.76	16068.51	9383.890000000001	45406.74	12462.66	7095.56	12937.3	11353.27	31120.92	21293.620000000003	24300.98	7340.7699999999995	19267.319999999996	12402.39	11427.439999999999	11572.99	14614.73	10045.109999999999	18889.739999999998	26920.6	16731.29	14582.300000000001	13044.550000000001	8578.92	13101.65	3693.8	12705.36	11174.099999999999	22752.71	18236.41
K11705	13030.73	11066.900000000001	7238.2300000000005	10323.84	29061.719999999998	13011.18	17795.76	8986.96	7302.3099999999995	17473.5	19055.89	7382.02	11781.29	9474.869999999999	10791.25	11807.91	20580.730000000003	16809.46	9477.08	7021.3099999999995	15157.43	16182.51	9454.890000000001	45729.41	12551.66	7160.89	13036.63	11454.94	31404.59	21430.29	24522.98	7408.44	19484.319999999996	12572.72	11885.11	11719.99	14696.73	10135.109999999999	19043.069999999996	27078.93	16856.62	14977.630000000001	13143.550000000001	8659.249999999998	13218.65	3710.4700000000003	12781.69	11257.77	22904.71	18354.739999999998
K11706	12973.73	11002.900000000001	7197.2300000000005	10261.84	28922.719999999998	12956.18	17741.76	8952.96	7247.3099999999995	17392.5	19001.89	7347.02	11649.29	9410.869999999999	10693.25	11758.91	20520.730000000003	16733.46	9446.08	6952.3099999999995	15102.43	16115.51	9418.890000000001	45560.41	12497.66	7109.89	12970.63	11394.94	31216.59	21345.29	24372.98	7364.44	19332.319999999996	12448.72	11466.11	11606.99	14660.73	10078.109999999999	18954.069999999996	27002.93	16784.62	14629.630000000001	13088.550000000001	8600.249999999998	13141.65	3704.4700000000003	12746.69	11202.77	22828.71	18299.739999999998
K11707	886.25	229.0	160.0	121.25	346.0	290.5	130.67000000000002	118.17	383.5	450.42	365.67	233.0	346.5	149.25	326.75	176.42000000000002	103.0	76.0	36.25	46.0	326.17	243.0	207.32999999999998	1338.5	801.25	223.75	213.75	221.5	274.25	210.75	252.75	56.0	445.75	252.75	802.4200000000001	268.58	522.0	427.5	179.5	496.75	451.5	483.5	392.75	422.75	480.25	66.67	239.25	297.5	307.25	159.0
K11708	886.25	229.0	160.0	121.25	346.0	290.5	130.67000000000002	118.17	383.5	450.42	365.67	233.0	346.5	149.25	326.75	176.42000000000002	103.0	76.0	36.25	46.0	326.17	243.0	207.32999999999998	1338.5	801.25	223.75	213.75	221.5	274.25	210.75	252.75	56.0	445.75	252.75	802.4200000000001	268.58	522.0	427.5	179.5	496.75	451.5	483.5	392.75	422.75	480.25	66.67	239.25	297.5	307.25	159.0
K11709	886.25	316.0	186.0	144.25	400.0	296.5	130.67000000000002	118.17	383.5	454.42	365.67	239.0	705.5	160.25	338.75	184.42000000000002	152.0	76.0	66.25	46.0	330.17	243.0	219.32999999999998	1348.5	1021.25	287.75	278.75	232.5	274.25	213.75	344.75	59.0	516.75	267.75	823.4200000000001	268.58	522.0	427.5	179.5	499.75	451.5	483.5	464.75	422.75	480.25	66.67	239.25	305.5	312.25	166.0
K11710	1522.25	1347.0	576.0	512.25	1375.0	428.0	169.34	212.84	470.0	731.59	497.84000000000003	424.0	1140.5	302.75	433.25	259.09000000000003	189.0	91.5	76.25	61.5	392.84000000000003	307.5	257.15999999999997	1425.5	2646.25	820.25	569.25	545.0	699.25	944.25	772.25	97.5	1674.25	956.75	1591.0900000000001	426.40999999999997	1737.5	1201.5	478.5	1922.75	1335.5	962.0	3320.75	1283.25	1049.25	100.34	2322.75	2712.0	1336.25	558.0
