id,(Intercept),Depths16-30,Depths31-45,Depths50-75
LIPASYN-PWY,-20.277167007992713,0.680729714511421,1.041327033214141,0.1534239570057625
LPSSYN-PWY,-2.84767727186949,-1.1157157570742082,-0.22871941037646235,-1.4821648868355886
MET-SAM-PWY,32.761180990127244,-0.5584141692212174,-0.08414269635249434,-2.41172392421936
METH-ACETATE-PWY,2.5382954288510287,2.8157435136684317,3.025640901897397,3.367305199555969
METHANOGENESIS-PWY,-19.35775958492338,3.0498020983535103,3.163300006774056,2.440886025383848
METHGLYUT-PWY,-24.589482676057113,-1.7110232089184052,-1.3004247500241508,-2.438399974026631
METHYLGALLATE-DEGRADATION-PWY,-26.198640876858192,-3.15922144548922,-1.3303703175211903,-3.2226520421120313
NAD-BIOSYNTHESIS-II,-4.790780698167444,0.7683044546316373,1.4623093459234016,2.0461724354803437
NADSYN-PWY,-14.130151374762498,-1.116484560567623,-2.8645826852834797,-5.160932471697637
NAGLIPASYN-PWY,26.158641672009825,1.7528775606464841,-0.4837009058843567,-2.393295048251236
NONMEVIPP-PWY,27.56356547488392,2.539236511357708,1.2509503934435418,0.264921197193765
NONOXIPENT-PWY,44.44520667031412,2.074587418989844,0.9152506467899661,-0.2330340796312798
OANTIGEN-PWY,34.73762340817596,2.2505501062338507,0.9302115128771916,-0.3941128531456664
ORNARGDEG-PWY,-14.625812757734574,-0.5858739478856216,0.18973012846778928,0.4386604194507087
ORNDEG-PWY,-4.066007309577949,-0.7224661212552683,0.9255934378306466,-0.08886359719678355
P101-PWY,-12.641818774348543,-2.1893997984363334,-2.9785986020489412,-4.690756221872312
P105-PWY,64.3896193922195,1.1305439922471314,0.019988732143567146,-4.736497573324504
P108-PWY,14.174661758308346,2.4261305044412618,1.8489358078363352,1.8901863534856103
P122-PWY,12.032141229753863,-2.1910704354310604,-1.599450985640837,-4.2773960009217475
P124-PWY,17.61663142014682,-1.885635771468791,-1.3078612337543256,-3.950556055769966
P125-PWY,-17.081131130476436,-0.40418482502112846,1.0849681080544311,-0.42841329527737604
P161-PWY,15.133102673343684,-1.7360065712076387,-0.5800345205730408,-2.3194012799354713
P162-PWY,-15.18294403736599,-1.1306658543281947,-1.5903916011739376,-4.243200785113945
P163-PWY,-22.530296199894853,-0.3170555657625919,-0.9831334032992107,-1.833553548762402
P164-PWY,20.29722832150485,-0.5410659658206056,-2.4357543414802145,-7.427465138709536
P184-PWY,-21.74275206693002,-2.7168547990338796,-1.254572851885552,-2.823335795674818
P221-PWY,-9.19384867415001,-0.7427420142863198,0.2085328977587087,-0.23249763828851763
P23-PWY,54.72717263928395,0.2978251356084687,-1.069628388032727,-5.523132966400533
P241-PWY,-18.871743919979306,2.619723559081989,3.0922557780893327,3.0320888843018063
P261-PWY,-20.858494897809106,0.5227879139118039,-0.5269822691709045,-1.3385940783721628
P281-PWY,-12.623439317291908,-2.297633776935249,-1.4173758413411315,-3.4632073912394787
P341-PWY,-15.770125687015458,-1.3155881454581921,-1.8458235037823094,-2.1563376868696493
P381-PWY,-0.42915272014292577,0.19381787478351328,0.0783942083414146,-2.7053277216689753
P4-PWY,52.84524812227746,0.14684479301920947,-0.11726671067930665,-3.9094884836573627
P42-PWY,26.9360103586425,2.6498866401122894,1.8466984697209208,1.6386788334473568
P441-PWY,6.758670349471971,-0.8825082603080493,-0.2975213698808432,-1.7615361028234773
P461-PWY,4.4297059281223286,-0.977218514416989,0.287339373692564,-1.0532941344154632
P562-PWY,-31.666896937915688,-1.9495911404528763,-1.199240853421913,-4.476585626133504
P621-PWY,-41.39595459579958,-1.8559636870045397,-1.69148675935124,-5.281193472927134
PANTO-PWY,27.241955461333212,2.350910693412219,1.2331584716655917,0.4289660090592761
PANTOSYN-PWY,28.45883748284006,2.3178571191903634,1.1393867064739185,0.4425125674250575
PENTOSE-P-PWY,64.45439825118565,-0.545072225012743,-2.1865324135069644,-7.497820635759765
PEPTIDOGLYCANSYN-PWY,47.75681440200674,1.9937370851408651,-0.23825983460779424,-2.6640242527975224
PHOSLIPSYN-PWY,37.01774520741165,2.340612532241971,1.2946790994782975,0.36100326872792626
POLYAMINSYN3-PWY,0.25635849075884903,0.2828978084384577,0.08951694814822801,-2.598509791733112
POLYAMSYN-PWY,12.179183060760147,2.357142554855345,0.4888028134609501,-1.2558019934260423
POLYISOPRENSYN-PWY,33.0171647143658,2.311123708468653,0.8984701092895114,-0.3352410130677117
PPGPPMET-PWY,9.718214532017884,-1.2010643284501887,-0.36249087343718545,-2.5946277500568056
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,-4.370835110590296,-1.9158093559577052,-1.5410024500638813,-3.1490336322722365
PRPP-PWY,42.20011342316544,0.9443899782399539,1.1947507870917273,-1.592699335684698
PWY-1269,25.935115610009824,1.7348202698993531,-0.47726706336203883,-2.4191008501450115
PWY-1361,-15.306226393367249,-1.5267612727602167,-2.191698200492895,-4.641700455918776
PWY-1501,-41.372885542168525,-2.16684124944503,-2.144100767145958,-5.858188674336359
PWY-1541,-12.998168804304665,-1.9221055592705845,-2.4706077304907272,-3.4757706097756635
PWY-1622,-10.532087625159676,1.7162613865526695,2.116688538911445,1.7797076393611921
PWY-181,2.422628298783302,-1.1309543367524577,-1.5480112849361127,-6.370050808808318
PWY-1861,4.311550598654576,0.6503274447055232,1.073644339241814,1.4330803855578553
PWY-1882,-31.166698016471454,-1.417709274208034,-1.0334419648547177,-3.144938341082069
PWY-2941,-9.260804450094327,-0.4064874340764249,0.5365342164703997,-1.0756963427369706
PWY-2942,39.51686956267314,2.2145771548118174,1.1091357753277968,-0.11839274008255081
PWY-3001,33.377094927968145,2.4169518092378897,1.2789687112124515,0.5077371755438045
PWY-3081,-20.640576483272575,1.4001992060067008,1.3334713959867628,-0.6896354257089223
PWY-3661,-14.136036584371606,-0.7951364307367645,-0.25717997954091515,-0.6825009587260101
PWY-3781,46.71922550489846,1.973332256245491,-0.14791065077177906,-2.4021801114949497
PWY-3801,-21.000786360960564,-1.3994717440387836,-1.0554901438233617,-2.81689606182962
PWY-3941,-23.57694527956159,-0.9127182581740678,-1.1614913638354534,-3.1294614262639007
PWY-4361,-13.188948027527987,0.6702459535568835,0.6084827066807302,0.11241389729142215
PWY-4722,-9.414354808555812,0.30741968994808383,0.00679360943875118,1.2081465612680178
PWY-4984,-2.778948731388172,-0.9495536262681974,-1.5194460384719686,-5.067152143735179
PWY-5005,-6.432012993488729,2.5077640170553415,1.9825640242680762,1.6499454214781166
PWY-5022,3.0258604564918556,-0.433569742707271,0.7348428635060276,-1.8547183612094387
PWY-5028,-17.157199008994713,-1.9706991056562915,-1.9218416138401897,-4.719374217356383
PWY-5088,-25.513183113493888,-1.0221300899481771,-0.25798833461653164,-1.024071374050996
PWY-5097,37.49470499079016,2.2385421479550796,1.134540162543139,-0.03067040854040905
PWY-5100,36.33337629052691,1.7939504279813996,1.415720297023177,-0.656216107371025
PWY-5101,38.236213595989845,2.370001231878358,1.2030279730215911,0.4517393880841929
PWY-5103,35.16906533024892,2.3466283045167318,1.209519760055133,0.47238519464584533
PWY-5104,30.094801071571936,2.625435043928779,1.739919602974012,1.2957656267183035
